"raw_record_id","event_date","period","region_name","location","category","subcategory","status","owner_group","quantity","metric_value","metric_cost","score","cycle_hours","sla_met","risk_flag","notes"
"SALESCOMMERCIAL-00012","2025-11-29","2025-11","Central","Abha Cluster","Electronics","Core","Returned","Commercial Central","1","1492.26","1065.47","75","23.58","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00013","2025-12-12","2025-12","Eastern","Riyadh Metro","Home & Living","Premium","In Progress","Key Accounts","10","1536.01","1115.14","75","11.7","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00014","2025-12-25","2025-12","Southern","Jeddah Coast","Grocery","Seasonal","Completed","Commercial Central","7","1294.69","955.48","76","12.69","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00015","2026-01-07","2026-01","Western","Dammam Hub","Apparel","Value","Completed","Key Accounts","4","1910.23","1318.06","77","13.68","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00016","2026-01-20","2026-01","Northern","Tabuk Cluster","Electronics","Core","Returned","Commercial Central","1","1633.36","1146.62","78","14.67","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00017","2026-02-02","2026-02","Central","Abha Cluster","Home & Living","Premium","In Progress","Key Accounts","10","2340.43","1671.07","79","15.66","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00018","2026-02-15","2026-02","Eastern","Riyadh Metro","Grocery","Seasonal","Completed","Commercial Central","7","1329.57","965.27","80","16.65","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00019","2026-02-28","2026-02","Southern","Jeddah Coast","Apparel","Value","Completed","Key Accounts","4","1139.61","841.03","81","17.64","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00020","2026-03-13","2026-03","Western","Dammam Hub","Electronics","Core","Returned","Commercial Central","1","1668.94","1151.57","81","18.63","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00021","2026-03-26","2026-03","Northern","Tabuk Cluster","Home & Living","Premium","In Progress","Key Accounts","10","1445.87","1015","82","19.62","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00022","2026-04-08","2026-04","Central","Abha Cluster","Grocery","Seasonal","Completed","Commercial Central","7","1542.72","1101.5","74","20.61","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00023","2026-04-21","2026-04","Eastern","Riyadh Metro","Apparel","Value","Completed","Key Accounts","4","1494.6","1085.08","75","21.6","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00024","2026-05-04","2026-05","Southern","Jeddah Coast","Electronics","Core","Returned","Commercial Central","1","1334.42","984.8","75","22.59","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00025","2026-05-17","2026-05","Western","Dammam Hub","Home & Living","Premium","In Progress","Key Accounts","10","1828.89","1261.93","76","23.58","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00026","2026-05-30","2026-05","Northern","Tabuk Cluster","Grocery","Seasonal","Completed","Commercial Central","7","1559.93","1095.07","77","11.7","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00027","2026-06-12","2026-06","Central","Abha Cluster","Apparel","Value","Completed","Key Accounts","4","1329.36","949.16","78","12.69","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00028","2025-01-01","2025-01","Eastern","Riyadh Metro","Electronics","Core","Returned","Commercial Central","1","1268.26","920.76","79","13.68","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00029","2025-01-14","2025-01","Southern","Jeddah Coast","Home & Living","Premium","In Progress","Key Accounts","10","1081.59","798.21","80","14.67","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00030","2025-01-27","2025-01","Western","Dammam Hub","Grocery","Seasonal","Completed","Commercial Central","7","1501.92","1036.32","81","15.66","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00031","2025-02-09","2025-02","Northern","Tabuk Cluster","Apparel","Value","Completed","Key Accounts","4","1364.36","957.78","81","16.65","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00032","2025-02-22","2025-02","Central","Abha Cluster","Electronics","Core","Returned","Commercial Central","1","1872.69","1337.1","82","17.64","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00033","2025-03-07","2025-03","Eastern","Riyadh Metro","Home & Living","Premium","In Progress","Key Accounts","10","1899.17","1378.8","74","18.63","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00034","2025-03-20","2025-03","Southern","Jeddah Coast","Grocery","Seasonal","Completed","Commercial Central","7","1591.51","1174.53","75","19.62","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00035","2025-04-02","2025-04","Western","Dammam Hub","Apparel","Value","Completed","Key Accounts","4","1687.62","1164.46","75","20.61","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00036","2025-04-15","2025-04","Northern","Tabuk Cluster","Electronics","Core","Returned","Commercial Central","1","851.08","597.46","76","21.6","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00037","2025-04-28","2025-04","Central","Abha Cluster","Home & Living","Premium","In Progress","Key Accounts","10","1187.91","848.17","77","22.59","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00038","2025-05-11","2025-05","Eastern","Riyadh Metro","Grocery","Seasonal","Completed","Commercial Central","7","1237.17","898.19","78","23.58","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00039","2025-05-24","2025-05","Southern","Jeddah Coast","Apparel","Value","Completed","Key Accounts","4","1050.43","775.22","79","11.7","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00040","2025-06-06","2025-06","Western","Dammam Hub","Electronics","Core","Returned","Commercial Central","1","1538.5","1061.56","80","12.69","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00041","2025-06-19","2025-06","Northern","Tabuk Cluster","Home & Living","Premium","In Progress","Key Accounts","10","1323.17","928.87","81","13.68","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00042","2025-07-02","2025-07","Central","Abha Cluster","Grocery","Seasonal","Completed","Commercial Central","7","1944.98","1388.72","81","14.67","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00043","2025-07-15","2025-07","Eastern","Riyadh Metro","Apparel","Value","Completed","Key Accounts","4","1873.4","1360.09","82","15.66","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00044","2025-07-28","2025-07","Southern","Jeddah Coast","Electronics","Core","Returned","Commercial Central","1","1566.03","1155.73","74","16.65","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00045","2025-08-10","2025-08","Western","Dammam Hub","Home & Living","Premium","In Progress","Key Accounts","10","1332.51","919.43","75","17.64","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00046","2025-08-23","2025-08","Northern","Tabuk Cluster","Grocery","Seasonal","Completed","Commercial Central","7","1165.37","818.09","75","18.63","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00047","2025-09-05","2025-09","Central","Abha Cluster","Apparel","Value","Completed","Key Accounts","4","1699.3","1213.3","76","19.62","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00048","2025-09-18","2025-09","Eastern","Riyadh Metro","Electronics","Core","Returned","Commercial Central","1","1658.35","1203.96","77","20.61","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00049","2025-10-01","2025-10","Southern","Jeddah Coast","Home & Living","Premium","In Progress","Key Accounts","10","1087.22","802.37","78","21.6","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00050","2025-10-14","2025-10","Western","Dammam Hub","Grocery","Seasonal","Completed","Commercial Central","7","1498.76","1034.14","79","22.59","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00051","2025-10-27","2025-10","northern","Tabuk Cluster","Apparel","Value","Completed","Key Accounts","4","1285.06","902.11","80","23.58","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00052","2025-11-09","2025-11","Central","Abha Cluster","Electronics","Core","Returned","Commercial Central","1","1863.22","1330.34","81","11.7","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00053","2025-11-22","2025-11","Eastern","Riyadh Metro","Home & Living","Premium","In Progress","Key Accounts","10","1790.2","1299.69","81","12.69","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00054","2025-12-05","2025-12","Southern","Jeddah Coast","Grocery","Seasonal","Completed","Commercial Central","7","936.86","691.4","82","13.68","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00055","2025-12-18","2025-12","Western","Dammam Hub","Apparel","Value","Completed","Key Accounts","4","1313.3","906.18","74","14.67","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00056","2025-12-31","2025-12","Northern","Tabuk Cluster","Electronics","Core","Returned","Commercial Central","1","1162.3","815.93","75","15.66","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00057","2026-01-13","2026-01","Central","Abha Cluster","Home & Living","Premium","In Progress","Key Accounts","10","1696.31","1211.17","75","16.65","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00058","2026-01-26","2026-01","Eastern","Riyadh Metro","Grocery","Seasonal","Completed","Commercial Central","7","1649.04","1197.2","76","17.64","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00059","2026-02-08","2026-02","Southern","Jeddah Coast","Apparel","Value","Completed","Key Accounts","4","1463.11","1079.78","77","18.63","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00060","2026-02-21","2026-02","Western","Dammam Hub","Electronics","Core","Returned","Commercial Central","1","2010.77","1387.43","78","19.62","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00061","2026-03-06","2026-03","Northern","Tabuk Cluster","Home & Living","Premium","In Progress","Key Accounts","10","1805.3","1267.32","79","20.61","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00062","2026-03-19","2026-03","Central","Abha Cluster","Grocery","Seasonal","Completed","Commercial Central","7","2457.45","1754.62","80","21.6","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00063","2026-04-01","2026-04","Eastern","Riyadh Metro","Apparel","Value","Completed","Key Accounts","4","1081.52","785.18","81","22.59","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00064","2026-04-14","2026-04","Southern","Jeddah Coast","Electronics","Core","Returned","Commercial Central","1","926.99","684.12","81","23.58","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00065","2026-04-27","2026-04","Western","Dammam Hub","Home & Living","Premium","In Progress","Key Accounts","10","1292.92","892.11","82","11.7","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00066","2026-05-10","2026-05","Northern","Tabuk Cluster","Grocery","Seasonal","Completed","Commercial Central","7","1190.12","835.46","74","12.69","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00067","2026-05-23","2026-05","Central","Abha Cluster","Apparel","Value","Completed","Key Accounts","4","1639.14","1170.35","75","13.68","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00068","2026-06-05","2026-06","Eastern","Riyadh Metro","Electronics","Core","Returned","Commercial Central","1","1681.42","1220.71","75","14.67","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00069","2026-06-18","2026-06","Southern","Jeddah Coast","Home & Living","Premium","In Progress","Key Accounts","10","1412.92","1042.73","76","15.66","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00070","2025-01-07","2025-01","Western","Dammam Hub","Grocery","Seasonal","Completed","Commercial Central","7","1875.27","1293.94","77","16.65","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00071","2025-01-20","2025-01","Northern","Tabuk Cluster","Apparel","Value","Completed","Key Accounts","4","1599.5","1122.85","78","17.64","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00072","2025-02-02","2025-02","Central","Abha Cluster","Electronics","Core","Returned","Commercial Central","1","1355.11","967.55","79","18.63","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00073","2025-02-15","2025-02","Eastern","Riyadh Metro","Home & Living","Premium","In Progress","Key Accounts","10","1335.02","969.22","80","19.62","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00074","2025-02-28","2025-02","Southern","Jeddah Coast","Grocery","Seasonal","Completed","Commercial Central","7","1138.51","840.22","81","20.61","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00075","2025-03-13","2025-03","Western","Dammam Hub","Apparel","Value","Completed","Key Accounts","4","1660.01","1145.41","81","21.6","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00076","2025-03-26","2025-03","Northern","Tabuk Cluster","Electronics","Core","Returned","Commercial Central","1","1432.58","1005.67","82","22.59","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00077","2025-04-08","2025-04","Central","Abha Cluster","Home & Living","Premium","In Progress","Key Accounts","10","1525.12","1088.94","74","23.58","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00078","2025-04-21","2025-04","Eastern","Riyadh Metro","Grocery","Seasonal","Completed","Commercial Central","7","1473.03","1069.42","75","11.7","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00079","2025-05-04","2025-05","Southern","Jeddah Coast","Apparel","Value","Completed","Key Accounts","4","1311.56","967.93","75","12.69","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00080","2025-05-17","2025-05","Western","Dammam Hub","Electronics","Core","Returned","Commercial Central","1","1793.1","1237.24","76","13.68","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00081","2025-05-30","2025-05","Northern","Tabuk Cluster","Home & Living","Premium","In Progress","Key Accounts","10","904.28","634.8","77","14.67","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00082","2025-06-12","2025-06","Central","Abha Cluster","Grocery","Seasonal","Completed","Commercial Central","7","1336.39","954.18","78","15.66","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00083","2025-06-25","2025-06","Eastern","Riyadh Metro","Apparel","Value","Completed","Key Accounts","4","1309.94","951.02","79","16.65","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00084","2025-07-08","2025-07","Southern","Jeddah Coast","Electronics","Core","Returned","Commercial Central","1","1194.77","881.74","80","17.64","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00085","2025-07-21","2025-07","Western","Dammam Hub","Home & Living","Premium","In Progress","Key Accounts","10","1652.68","1140.35","81","18.63","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00086","2025-08-03","2025-08","Northern","Tabuk Cluster","Grocery","Seasonal","Completed","Commercial Central","7","1496.18","1050.32","81","19.62","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00087","2025-08-16","2025-08","Central","Abha Cluster","Apparel","Value","Completed","Key Accounts","4","2047.35","1461.81","82","20.61","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00088","2025-08-29","2025-08","Eastern","Riyadh Metro","Electronics","Core","Returned","Commercial Central","1","1972","1431.67","74","21.6","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00089","2025-09-11","2025-09","Southern","Jeddah Coast","Home & Living","Premium","In Progress","Key Accounts","10","1730.88","1277.39","75","22.59","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00090","2025-09-24","2025-09","Western","Dammam Hub","Grocery","Seasonal","Completed","Commercial Central","7","1399.14","965.41","75","23.58","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00091","2025-10-07","2025-10","Northern","Tabuk Cluster","Apparel","Value","Completed","Key Accounts","4","948.49","665.84","76","11.7","No","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00092","2025-10-20","2025-10","Central","Abha Cluster","Electronics","Core","Returned","Commercial Central","1","1317.2","940.48","77","12.69","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00093","2025-11-02","2025-11","Eastern","Riyadh Metro","Home & Living","Premium","In Progress","Key Accounts","10","1365.8","991.57","78","13.68","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00094","2025-11-15","2025-11","Southern","Jeddah Coast","Grocery","Seasonal","Completed","Commercial Central","7","1155.17","852.52","79","14.67","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00095","2025-11-28","2025-11","Western","Dammam Hub","Apparel","Value","Completed","Key Accounts","4","1592.43","1098.78","80","15.66","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00096","2025-12-11","2025-12","Northern","Tabuk Cluster","Electronics","Core","Returned","Commercial Central","1","1445.69","1014.87","81","16.65","Yes","At Risk","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00097","2025-12-24","2025-12","Central","Abha Cluster","Home & Living","Premium","In Progress","Key Accounts","10","1972.82","1408.59","81","17.64","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
"SALESCOMMERCIAL-00098","2026-01-06","2026-01","Eastern","Riyadh Metro","Grocery","Seasonal","Completed","Commercial Central","7","2034.98","1477.4","82","18.63","Yes","Controlled","SYNTHETIC DEMO DATA — Revenue, profitability, product/category performance, regional performance, targets versus actuals, and customer segmentation."
