"raw_record_id","event_date","period","region_name","location","category","subcategory","status","owner_group","quantity","metric_value","metric_cost","score","cycle_hours","sla_met","risk_flag","notes"
"NETWORKOPERATIONS-00030","2025-02-18","2025-02","Northern","Site CT-337","Medium","Backhaul","Resolved","NOC Radio","7","10453.44","1463.48","100","45.24","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00031","2025-03-03","2025-03","Central","Site CT-452","Low","Radio","Resolved","Regional NOC","4","15117.29","2297.83","100","48.1","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00032","2025-03-16","2025-03","Eastern","Site CT-589","Critical","Transmission","Open","NOC Radio","1","14645.72","2401.9","100","50.96","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00033","2025-03-29","2025-03","Southern","Site CT-101","High","Power","Monitoring","Regional NOC","10","12306.99","2166.03","95","53.82","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00034","2025-04-11","2025-04","Western","Site CT-214","Medium","Backhaul","Resolved","NOC Radio","7","13082.56","2459.52","96","56.68","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00035","2025-04-24","2025-04","Northern","Site CT-337","Low","Radio","Resolved","Regional NOC","4","11158.65","1562.21","96","59.54","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00036","2025-05-07","2025-05","Central","Site CT-452","Critical","Transmission","Open","NOC Radio","1","9542.36","1450.44","97","62.4","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00037","2025-05-20","2025-05","Eastern","Site CT-589","High","Power","Monitoring","Regional NOC","10","9400.84","1541.74","98","65.26","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00038","2025-06-02","2025-06","Southern","Site CT-101","Medium","Backhaul","Resolved","NOC Radio","7","8488.71","1494.01","99","68.12","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00039","2025-06-15","2025-06","Western","Site CT-214","Low","Radio","Resolved","Regional NOC","4","11787.62","2216.07","100","33.8","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00040","2025-06-28","2025-06","Northern","Site CT-337","Critical","Transmission","Open","NOC Radio","1","10172.65","1424.17","100","36.66","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00041","2025-07-11","2025-07","Central","Site CT-452","High","Power","Monitoring","Regional NOC","10","14999.03","2279.85","100","39.52","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00042","2025-07-24","2025-07","Eastern","Site CT-589","Medium","Backhaul","Resolved","NOC Radio","7","14486.75","2375.83","100","42.38","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00043","2025-08-06","2025-08","Southern","Site CT-101","Low","Radio","Resolved","Regional NOC","4","12778.95","2249.1","100","45.24","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00044","2025-08-19","2025-08","Western","Site CT-214","Critical","Transmission","Open","NOC Radio","1","17470.71","3284.49","95","48.1","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00045","2025-09-01","2025-09","Northern","Site CT-337","High","Power","Monitoring","Regional NOC","10","9251.19","1295.17","96","50.96","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00046","2025-09-14","2025-09","Central","Site CT-452","Medium","Backhaul","Resolved","NOC Radio","7","12912.41","1962.69","96","53.82","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00047","2025-09-27","2025-09","Eastern","Site CT-589","Low","Radio","Resolved","Regional NOC","4","12656.85","2075.72","97","56.68","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00048","2025-10-10","2025-10","Southern","Site CT-101","Critical","Transmission","Open","NOC Radio","1","8330.04","1466.09","98","59.54","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00049","2025-10-23","2025-10","Western","Site CT-214","High","Power","Monitoring","Regional NOC","10","11522.62","2166.25","99","62.4","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00050","2025-11-05","2025-11","Northern","Site CT-337","Medium","Backhaul","Resolved","NOC Radio","7","10529.28","1474.1","100","65.26","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00051","2025-11-18","2025-11","central","Site CT-452","Low","Radio","Resolved","Regional NOC","4","14408.06","2190.03","100","68.12","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00052","2025-12-01","2025-12","Eastern","Site CT-589","Critical","Transmission","Open","NOC Radio","1","14694.13","2409.84","100","33.8","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00053","2025-12-14","2025-12","Southern","Site CT-101","High","Power","Monitoring","Regional NOC","10","12283.28","2161.86","100","36.66","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00054","2025-12-27","2025-12","Western","Site CT-214","Medium","Backhaul","Resolved","NOC Radio","7","10098.63","1898.54","100","39.52","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00055","2026-01-09","2026-01","Northern","Site CT-337","Low","Radio","Resolved","Regional NOC","4","9322.58","1305.16","95","42.38","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00056","2026-01-22","2026-01","Central","Site CT-452","Critical","Transmission","Open","NOC Radio","1","12946.52","1967.87","96","45.24","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00057","2026-02-04","2026-02","Eastern","Site CT-589","High","Power","Monitoring","Regional NOC","10","13299.54","2181.12","96","48.1","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00058","2026-02-17","2026-02","Southern","Site CT-101","Medium","Backhaul","Resolved","NOC Radio","7","11248.53","1979.74","97","50.96","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00059","2026-03-02","2026-03","Western","Site CT-214","Low","Radio","Resolved","Regional NOC","4","16281.7","3060.96","98","53.82","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00060","2026-03-15","2026-03","Northern","Site CT-337","Critical","Transmission","Open","NOC Radio","1","13960.13","1954.42","99","56.68","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00061","2026-03-28","2026-03","Central","Site CT-452","High","Power","Monitoring","Regional NOC","10","19370.23","2944.27","100","59.54","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00062","2026-04-10","2026-04","Eastern","Site CT-589","Medium","Backhaul","Resolved","NOC Radio","7","14179.89","2325.5","100","62.4","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00063","2026-04-23","2026-04","Southern","Site CT-101","Low","Radio","Resolved","Regional NOC","4","7008.45","1233.49","100","65.26","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00064","2026-05-06","2026-05","Western","Site CT-214","Critical","Transmission","Open","NOC Radio","1","10438.54","1962.45","100","68.12","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00065","2026-05-19","2026-05","Northern","Site CT-337","High","Power","Monitoring","Regional NOC","10","9083.22","1271.65","100","33.8","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00066","2026-06-01","2026-06","Central","Site CT-452","Medium","Backhaul","Resolved","NOC Radio","7","13297.47","2021.22","95","36.66","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00067","2026-06-14","2026-06","Eastern","Site CT-589","Low","Radio","Resolved","Regional NOC","4","12926.93","2120.02","96","39.52","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00068","2025-01-03","2025-01","Southern","Site CT-101","Critical","Transmission","Open","NOC Radio","1","10551.64","1857.09","96","42.38","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00069","2025-01-16","2025-01","Western","Site CT-214","High","Power","Monitoring","Regional NOC","10","14501.26","2726.24","97","45.24","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00070","2025-01-29","2025-01","Northern","Site CT-337","Medium","Backhaul","Resolved","NOC Radio","7","12399.44","1735.92","98","48.1","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00071","2025-02-11","2025-02","Central","Site CT-452","Low","Radio","Resolved","Regional NOC","4","17767.02","2700.59","99","50.96","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00072","2025-02-24","2025-02","Eastern","Site CT-589","Critical","Transmission","Open","NOC Radio","1","10093.25","1655.29","100","53.82","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00073","2025-03-09","2025-03","Southern","Site CT-101","High","Power","Monitoring","Regional NOC","10","9083.73","1598.74","100","56.68","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00074","2025-03-22","2025-03","Western","Site CT-214","Medium","Backhaul","Resolved","NOC Radio","7","12669.52","2381.87","100","59.54","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00075","2025-04-04","2025-04","Northern","Site CT-337","Low","Radio","Resolved","Regional NOC","4","8513.28","1191.86","100","62.4","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00076","2025-04-17","2025-04","Central","Site CT-452","Critical","Transmission","Open","NOC Radio","1","11725.26","1782.24","100","65.26","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00077","2025-04-30","2025-04","Eastern","Site CT-589","High","Power","Monitoring","Regional NOC","10","11359.5","1862.96","95","68.12","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00078","2025-05-13","2025-05","Southern","Site CT-101","Medium","Backhaul","Resolved","NOC Radio","7","10142.13","1785.01","96","33.8","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00079","2025-05-26","2025-05","Western","Site CT-214","Low","Radio","Resolved","Regional NOC","4","13900.22","2613.24","96","36.66","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00080","2025-06-08","2025-06","Northern","Site CT-337","Critical","Transmission","Open","NOC Radio","1","12553.49","1757.49","97","39.52","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00081","2025-06-21","2025-06","Central","Site CT-452","High","Power","Monitoring","Regional NOC","10","10103.68","1535.76","98","42.38","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00082","2025-07-04","2025-07","Eastern","Site CT-589","Medium","Backhaul","Resolved","NOC Radio","7","10692.6","1753.59","99","45.24","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00083","2025-07-17","2025-07","Southern","Site CT-101","Low","Radio","Resolved","Regional NOC","4","9118.74","1604.9","100","48.1","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00084","2025-07-30","2025-07","Western","Site CT-214","Critical","Transmission","Open","NOC Radio","1","12662.5","2380.55","100","50.96","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00085","2025-08-12","2025-08","Northern","Site CT-337","High","Power","Monitoring","Regional NOC","10","11502.8","1610.39","100","53.82","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00086","2025-08-25","2025-08","Central","Site CT-452","Medium","Backhaul","Resolved","NOC Radio","7","15788.45","2399.84","100","56.68","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00087","2025-09-07","2025-09","Eastern","Site CT-589","Low","Radio","Resolved","Regional NOC","4","16011.68","2625.92","100","59.54","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00088","2025-09-20","2025-09","Southern","Site CT-101","Critical","Transmission","Open","NOC Radio","1","13417.9","2361.55","95","62.4","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00089","2025-10-03","2025-10","Western","Site CT-214","High","Power","Monitoring","Regional NOC","10","14219.4","2673.25","96","65.26","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00090","2025-10-16","2025-10","Northern","Site CT-337","Medium","Backhaul","Resolved","NOC Radio","7","7170.99","1003.94","96","68.12","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00091","2025-10-29","2025-10","Central","Site CT-452","Low","Radio","Resolved","Regional NOC","4","10008.96","1521.36","97","33.8","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00092","2025-11-11","2025-11","Eastern","Site CT-589","Critical","Transmission","Open","NOC Radio","1","10424.04","1709.54","98","36.66","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00093","2025-11-24","2025-11","Southern","Site CT-101","High","Power","Monitoring","Regional NOC","10","8850.67","1557.72","99","39.52","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00094","2025-12-07","2025-12","Western","Site CT-214","Medium","Backhaul","Resolved","NOC Radio","7","12962.95","2437.03","100","42.38","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00095","2025-12-20","2025-12","Northern","Site CT-337","Low","Radio","Resolved","Regional NOC","4","11148.65","1560.81","100","45.24","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00096","2026-01-02","2026-01","Central","Site CT-452","Critical","Transmission","Open","NOC Radio","1","16378.13","2489.48","100","48.1","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00097","2026-01-15","2026-01","Eastern","Site CT-589","High","Power","Monitoring","Regional NOC","10","15775.35","2587.16","100","50.96","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00098","2026-01-28","2026-01","Southern","Site CT-101","Medium","Backhaul","Resolved","NOC Radio","7","13187.11","2320.93","100","53.82","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00099","2026-02-10","2026-02","Western","Site CT-214","Low","Radio","Resolved","Regional NOC","4","11220.7","2109.49","95","56.68","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00100","2026-02-23","2026-02","Northern","Site CT-337","Critical","Transmission","Open","NOC Radio","1","9813.24","1373.85","96","59.54","No","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
,"2026-03-08","2026-03","Central","Site CT-452","High","Power","Monitoring","Regional NOC","10","14309.32","2175.02","96","62.4","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00102","2026-03-21","2026-03","Eastern","Site CT-589","Medium","Backhaul","Resolved","NOC Radio","7","13964.51","2290.18","97","65.26","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00103","2026-04-03","2026-04","Southern","Site CT-101","Low","Radio","Resolved","Regional NOC","4","9149.92","1610.39","98","68.12","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00104","2026-04-16","2026-04","Western","Site CT-214","Critical","Transmission","Open","NOC Radio","1","12613.4","2371.32","99","33.8","Yes","At Risk","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00105","2026-04-29","2026-04","Northern","Site CT-337","High","Power","Monitoring","Regional NOC","10","10814.88","1514.08","100","36.66","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00106","2026-05-12","2026-05","Central","Site CT-452","Medium","Backhaul","Resolved","NOC Radio","7","15680.66","2383.46","100","39.52","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
"NETWORKOPERATIONS-00107","2026-05-25","2026-05","Eastern","Site CT-589","Low","Radio","Resolved","Regional NOC","4","15066.14","2470.85","100","42.38","Yes","Controlled","SYNTHETIC DEMO DATA — Network sites, availability, outages, downtime, incident severity, and regional performance."
