"raw_record_id","event_date","period","region_name","location","category","subcategory","status","owner_group","quantity","metric_value","metric_cost","score","cycle_hours","sla_met","risk_flag","notes"
"EHSCOMPLIANCE-00011","2025-10-25","2025-10",,"Facility MF-18","Critical","Incident","Closed","Compliance Office","4","5518.22","1004.32","89","47.69","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00012","2025-11-07","2025-11","Northern","Facility MF-23","Low","Observation","Escalated","EHS West","1","5079.45","985.41","90","49.78","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00013","2025-11-20","2025-11","Central","Facility MF-01","Moderate","Inspection","Action Due","Compliance Office","10","6995.88","1441.15","90","24.7","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00014","2025-12-03","2025-12","Eastern","Facility MF-07","High","Corrective Action","Closed","EHS West","7","7176.33","1564.44","91","26.79","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00015","2025-12-16","2025-12","Southern","Facility MF-12","Critical","Incident","Closed","Compliance Office","4","6030.36","1025.16","92","28.88","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00016","2025-12-29","2025-12","Western","Facility MF-18","Low","Observation","Escalated","EHS West","1","8406.02","1529.9","93","30.97","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00017","2026-01-11","2026-01","Northern","Facility MF-23","Moderate","Inspection","Action Due","Compliance Office","10","7568.16","1468.22","94","33.06","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00018","2026-01-24","2026-01","Central","Facility MF-01","High","Corrective Action","Closed","EHS West","7","6091.24","1254.8","95","35.15","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00019","2026-02-06","2026-02","Eastern","Facility MF-07","Critical","Incident","Closed","Compliance Office","4","6316.74","1377.05","96","37.24","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00020","2026-02-19","2026-02","Southern","Facility MF-12","Low","Observation","Escalated","EHS West","1","5386.96","915.78","96","39.33","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00021","2026-03-04","2026-03","Western","Facility MF-18","Moderate","Inspection","Action Due","Compliance Office","10","7854.49","1429.52","97","41.42","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00022","2026-03-17","2026-03","Northern","Facility MF-23","High","Corrective Action","Closed","EHS West","7","6778.38","1315.01","89","43.51","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00023","2026-03-30","2026-03","Central","Facility MF-01","Critical","Incident","Closed","Compliance Office","4","9460.05","1948.77","90","45.6","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00024","2026-04-12","2026-04","Eastern","Facility MF-07","Low","Observation","Escalated","EHS West","1","6961.49","1517.6","90","47.69","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00025","2026-04-25","2026-04","Southern","Facility MF-12","Moderate","Inspection","Action Due","Compliance Office","10","5833.78","991.74","91","49.78","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00026","2026-05-08","2026-05","Western","Facility MF-18","High","Corrective Action","Closed","EHS West","7","8474.11","1542.29","92","24.7","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00027","2026-05-21","2026-05","Northern","Facility MF-23","Critical","Incident","Closed","Compliance Office","4","4273.58","829.07","93","26.79","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00028","2026-06-03","2026-06","Central","Facility MF-01","Low","Observation","Escalated","EHS West","1","6315.76","1301.05","94","28.88","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00029","2026-06-16","2026-06","Eastern","Facility MF-07","Moderate","Inspection","Action Due","Compliance Office","10","6190.75","1349.58","95","30.97","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00030","2025-01-05","2025-01","Southern","Facility MF-12","High","Corrective Action","Closed","EHS West","7","5090.24","865.34","96","33.06","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00031","2025-01-18","2025-01","Western","Facility MF-18","Critical","Incident","Closed","Compliance Office","4","7041.13","1281.49","96","35.15","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00032","2025-01-31","2025-01","Northern","Facility MF-23","Low","Observation","Escalated","EHS West","1","6055.65","1174.8","97","37.24","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00033","2025-02-13","2025-02","Central","Facility MF-01","Moderate","Inspection","Action Due","Compliance Office","10","8722.56","1796.85","89","39.33","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00034","2025-02-26","2025-02","Eastern","Facility MF-07","High","Corrective Action","Closed","EHS West","7","8401.54","1831.54","90","41.42","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00035","2025-03-11","2025-03","Southern","Facility MF-12","Critical","Incident","Closed","Compliance Office","4","7374.26","1253.62","90","43.51","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00036","2025-03-24","2025-03","Western","Facility MF-18","Low","Observation","Escalated","EHS West","1","5960.91","1084.89","91","45.6","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00037","2025-04-06","2025-04","Northern","Facility MF-23","Moderate","Inspection","Action Due","Compliance Office","10","4043.46","784.43","92","47.69","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00038","2025-04-19","2025-04","Central","Facility MF-01","High","Corrective Action","Closed","EHS West","7","5615.27","1156.75","93","49.78","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00039","2025-05-02","2025-05","Eastern","Facility MF-07","Critical","Incident","Closed","Compliance Office","4","5822.46","1269.3","94","24.7","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00040","2025-05-15","2025-05","Southern","Facility MF-12","Low","Observation","Escalated","EHS West","1","4924.54","837.17","95","26.79","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00041","2025-05-28","2025-05","Western","Facility MF-18","Moderate","Inspection","Action Due","Compliance Office","10","6788.6","1235.53","96","28.88","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00042","2025-06-10","2025-06","Northern","Facility MF-23","High","Corrective Action","Closed","EHS West","7","6163.02","1195.63","96","30.97","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00043","2025-06-23","2025-06","Central","Facility MF-01","Critical","Incident","Closed","Compliance Office","4","8410.22","1732.51","97","33.06","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00044","2025-07-06","2025-07","Eastern","Facility MF-07","Low","Observation","Escalated","EHS West","1","8680.36","1892.32","89","35.15","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00045","2025-07-19","2025-07","Southern","Facility MF-12","Moderate","Inspection","Action Due","Compliance Office","10","4290.29","729.35","90","37.24","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00046","2025-08-01","2025-08","Western","Facility MF-18","High","Corrective Action","Closed","EHS West","7","6330.71","1152.19","90","39.33","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00047","2025-08-14","2025-08","Northern","Facility MF-23","Critical","Incident","Closed","Compliance Office","4","5508.74","1068.7","91","41.42","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00048","2025-08-27","2025-08","Central","Facility MF-01","Low","Observation","Escalated","EHS West","1","7616.54","1569.01","92","43.51","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00049","2025-09-09","2025-09","Eastern","Facility MF-07","Moderate","Inspection","Action Due","Compliance Office","10","7774.52","1694.85","93","45.6","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00050","2025-09-22","2025-09","Southern","Facility MF-12","High","Corrective Action","Closed","EHS West","7","6553.05","1114.02","94","47.69","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00051","2025-10-05","2025-10","western","Facility MF-18","Critical","Incident","Closed","Compliance Office","4","6980.89","1270.52","95","49.78","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00052","2025-10-18","2025-10","Northern","Facility MF-23","Low","Observation","Escalated","EHS West","1","5969.07","1158","96","24.7","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00053","2025-10-31","2025-10","Central","Facility MF-01","Moderate","Inspection","Action Due","Compliance Office","10","8125.37","1673.83","96","26.79","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00054","2025-11-13","2025-11","Eastern","Facility MF-07","High","Corrective Action","Closed","EHS West","7","4904.43","1069.17","97","28.88","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00055","2025-11-26","2025-11","Southern","Facility MF-12","Critical","Incident","Closed","Compliance Office","4","4203.71","714.63","89","30.97","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00056","2025-12-09","2025-12","Western","Facility MF-18","Low","Observation","Escalated","EHS West","1","6208","1129.86","90","33.06","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00057","2025-12-22","2025-12","Northern","Facility MF-23","Moderate","Inspection","Action Due","Compliance Office","10","5378.24","1043.38","90","35.15","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00058","2026-01-04","2026-01","Central","Facility MF-01","High","Corrective Action","Closed","EHS West","7","7952.45","1638.2","91","37.24","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00059","2026-01-17","2026-01","Eastern","Facility MF-07","Critical","Incident","Closed","Compliance Office","4","7704.38","1679.55","92","39.33","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00060","2026-01-30","2026-01","Southern","Facility MF-12","Low","Observation","Escalated","EHS West","1","6474.09","1100.6","93","41.42","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00061","2026-02-12","2026-02","Western","Facility MF-18","Moderate","Inspection","Action Due","Compliance Office","10","9340.02","1699.88","94","43.51","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00062","2026-02-25","2026-02","Northern","Facility MF-23","High","Corrective Action","Closed","EHS West","7","7966.49","1545.5","95","45.6","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00063","2026-03-10","2026-03","Central","Facility MF-01","Critical","Incident","Closed","Compliance Office","4","6732.42","1386.88","96","47.69","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00064","2026-03-23","2026-03","Eastern","Facility MF-07","Low","Observation","Escalated","EHS West","1","6632.58","1445.9","96","49.78","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00065","2026-04-05","2026-04","Southern","Facility MF-12","Moderate","Inspection","Action Due","Compliance Office","10","4381.93","744.93","97","24.7","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00066","2026-04-18","2026-04","Western","Facility MF-18","High","Corrective Action","Closed","EHS West","7","6084.86","1107.44","89","26.79","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00067","2026-05-01","2026-05","Northern","Facility MF-23","Critical","Incident","Closed","Compliance Office","4","5579.4","1082.4","90","28.88","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00068","2026-05-14","2026-05","Central","Facility MF-01","Low","Observation","Escalated","EHS West","1","7658.14","1577.58","90","30.97","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00069","2026-05-27","2026-05","Eastern","Facility MF-07","Moderate","Inspection","Action Due","Compliance Office","10","7396.58","1612.45","91","33.06","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00070","2026-06-09","2026-06","Southern","Facility MF-12","High","Corrective Action","Closed","EHS West","7","6563","1115.71","92","35.15","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00071","2026-06-22","2026-06","Western","Facility MF-18","Critical","Incident","Closed","Compliance Office","4","8972.59","1633.01","93","37.24","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00072","2025-01-11","2025-01","Northern","Facility MF-23","Low","Observation","Escalated","EHS West","1","4381.98","850.1","94","39.33","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00073","2025-01-24","2025-01","Central","Facility MF-01","Moderate","Inspection","Action Due","Compliance Office","10","6116.18","1259.93","95","41.42","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00074","2025-02-06","2025-02","Eastern","Facility MF-07","High","Corrective Action","Closed","EHS West","7","6310.66","1375.72","96","43.51","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00075","2025-02-19","2025-02","Southern","Facility MF-12","Critical","Incident","Closed","Compliance Office","4","5358.14","910.88","96","45.6","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00076","2025-03-04","2025-03","Western","Facility MF-18","Low","Observation","Escalated","EHS West","1","7782.3","1416.38","97","47.69","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00077","2025-03-17","2025-03","Northern","Facility MF-23","Moderate","Inspection","Action Due","Compliance Office","10","6693.09","1298.46","89","49.78","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00078","2025-03-30","2025-03","Central","Facility MF-01","High","Corrective Action","Closed","EHS West","7","9158.69","1886.69","90","24.7","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00079","2025-04-12","2025-04","Eastern","Facility MF-07","Critical","Incident","Closed","Compliance Office","4","6842.21","1491.6","90","26.79","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00080","2025-04-25","2025-04","Southern","Facility MF-12","Low","Observation","Escalated","EHS West","1","5719.62","972.34","91","28.88","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00081","2025-05-08","2025-05","Western","Facility MF-18","Moderate","Inspection","Action Due","Compliance Office","10","4912.36","894.05","92","30.97","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00082","2025-05-21","2025-05","Northern","Facility MF-23","High","Corrective Action","Closed","EHS West","7","4296.18","833.46","93","33.06","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00083","2025-06-03","2025-06","Central","Facility MF-01","Critical","Incident","Closed","Compliance Office","4","6317.18","1301.34","94","35.15","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00084","2025-06-16","2025-06","Eastern","Facility MF-07","Low","Observation","Escalated","EHS West","1","6164.96","1343.96","95","37.24","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00085","2025-06-29","2025-06","Southern","Facility MF-12","Moderate","Inspection","Action Due","Compliance Office","10","5214.22","886.42","96","39.33","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00086","2025-07-12","2025-07","Western","Facility MF-18","High","Corrective Action","Closed","EHS West","7","7721.42","1405.3","96","41.42","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00087","2025-07-25","2025-07","Northern","Facility MF-23","Critical","Incident","Closed","Compliance Office","4","6620.44","1284.37","97","43.51","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00088","2025-08-07","2025-08","Central","Facility MF-01","Low","Observation","Escalated","EHS West","1","9509.92","1959.04","89","45.6","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00089","2025-08-20","2025-08","Eastern","Facility MF-07","Moderate","Inspection","Action Due","Compliance Office","10","9137.22","1991.91","90","47.69","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00090","2025-09-02","2025-09","Southern","Facility MF-12","High","Corrective Action","Closed","EHS West","7","4741.9","806.12","90","49.78","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00091","2025-09-15","2025-09","Western","Facility MF-18","Critical","Incident","Closed","Compliance Office","4","6647.24","1209.8","91","24.7","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00092","2025-09-28","2025-09","Northern","Facility MF-23","Low","Observation","Escalated","EHS West","1","5884.67","1141.63","92","26.79","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00093","2025-10-11","2025-10","Central","Facility MF-01","Moderate","Inspection","Action Due","Compliance Office","10","6199.1","1277.01","93","28.88","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00094","2025-10-24","2025-10","Eastern","Facility MF-07","High","Corrective Action","Closed","EHS West","7","6026.36","1313.75","94","30.97","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00095","2025-11-06","2025-11","Southern","Facility MF-12","Critical","Incident","Closed","Compliance Office","4","5397.02","917.49","95","33.06","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00096","2025-11-19","2025-11","Western","Facility MF-18","Low","Observation","Escalated","EHS West","1","7417.19","1349.93","96","35.15","Yes","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00097","2025-12-02","2025-12","Northern","Facility MF-23","Moderate","Inspection","Action Due","Compliance Office","10","6715.21","1302.75","96","37.24","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00098","2025-12-15","2025-12","Central","Facility MF-01","High","Corrective Action","Closed","EHS West","7","9141.04","1883.05","97","39.33","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00099","2025-12-28","2025-12","Eastern","Facility MF-07","Critical","Incident","Closed","Compliance Office","4","5281.61","1151.39","89","41.42","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00100","2026-01-10","2026-01","Southern","Facility MF-12","Low","Observation","Escalated","EHS West","1","4778.5","812.34","90","43.51","No","At Risk","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
,"2026-01-23","2026-01","Western","Facility MF-18","Moderate","Inspection","Action Due","Compliance Office","10","6664.8","1212.99","90","45.6","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
"EHSCOMPLIANCE-00102","2026-02-05","2026-02","Northern","Facility MF-23","High","Corrective Action","Closed","EHS West","7","6077.88","1179.11","91","47.69","Yes","Controlled","SYNTHETIC DEMO DATA — Safety inspections, observations, incidents, corrective actions, risk levels, and compliance scores."
